SID:010,5,GLDMN8,RW13, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1340,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:070,4,VADDR1,RAHKS,BASYE,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,VADDR1,TRESA,TRESA,K6,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,VADDR1,TRESA,IGN,K6,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,VADDR1,TRESA,VALRE,K6,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,VADDR1,TRESA,BASYE,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,VADDR1,VAAPE,VAAPE,K6,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,VADDR1,VAAPE,NABOR,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,VADDR1,VAAPE,RAHKS,K6,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,VADDR1,VAAPE,PETER,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,VADDR1,VAAPE,CYPER,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,VADDR1,VAAPE,TRESA,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,4,VADDR1,VAAPE,IGN,K6,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,4,VADDR1,VAAPE,VALRE,K6,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,4,VADDR1,VAAPE,BASYE,K6,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,VADDR1,ALL,BASYE,K6,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,VADDR1,ALL,HAARP,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,VADDR1,ALL,CRALY,K6,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,VADDR1,ALL,VADDR,K6,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,VADDR1,ALL,VADDR,K6,E,A,EE  , ,   ,FM, ,JFK,K6,D, ,      ,3459,0101,2240,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I04,BENNG,BENNG,K6,P,C,E  B, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I04,BENNG,RAHEL,K6,P,C,EE  , ,010,TF, ,ILGA,K6,P,I,      ,    ,    ,    ,    ,+,01800,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I04,GGREG,GGREG,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,240,    ,   , , , , , ,0,N,S;
APPCH:020,A,I04,GGREG,ZARID,K6,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I04,GGREG,VADDR,K6,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:040,A,I04,GGREG,JACIE,K6,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,A,I04,GGREG,NECOL,K6,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,200,    ,   , , , , , ,0,N,S;
APPCH:060,A,I04,GGREG,VARAZ,K6,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,200,    ,   , , , , , ,0,N,S;
APPCH:070,A,I04,GGREG,BENNG,K6,P,C,E  B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:080,A,I04,GGREG,RAHEL,K6,P,C,EE  , ,010,TF, ,ILGA,K6,P,I,      ,    ,    ,    ,    ,+,01800,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I04,VARAZ,VARAZ,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,200,    ,   , , , , , ,0,N,S;
APPCH:020,A,I04,VARAZ,BENNG,K6,P,C,E  B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I04,VARAZ,RAHEL,K6,P,C,EE  , ,010,TF, ,ILGA,K6,P,I,      ,    ,    ,    ,    ,+,01800,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I04, ,RAHEL,K6,P,C,E  I, ,   ,IF, ,ILGA,K6,P,I,      ,2241,0073,    ,    ,J,01800,01700,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I04, ,DNNIS,K6,P,C,E  F, ,   ,CF, ,ILGA,K6,P,I,      ,2241,0062,0440,0011,H,01700,01700,     , ,   ,-314,   ,LGA,K6,D, ,A,0,N,S;
APPCH:030,I,I04, ,RW04,K6,P,G,G  M, ,   ,CF, ,ILGA,K6,P,I,      ,2241,0013,0440,0049, ,00075,     ,     , ,   ,-314,   , , , , , ,0,N,S;
APPCH:040,I,I04, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0440,    ,+,00430,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I04, ,GREKO,K6,P,C,E   , ,   ,CF, ,LGA,K6,D, ,      ,0428,0057,0430,0060,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I04, ,GREKO,K6,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,2230,T010,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I13, ,PAYMI,K6,P,C,E  I, ,   ,IF, ,IGDI,K6,P,I,      ,3142,0099,    ,    ,J,02800,01900,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I13, ,STEED,K6,P,C,E  F, ,   ,CF, ,IGDI,K6,P,I,      ,3142,0067,1340,0032,H,01900,01900,     , ,   ,-310,   ,LGA,K6,D, ,A,0,N,S;
APPCH:030,I,I13, ,RW13,K6,P,G,G  M, ,   ,CF, ,IGDI,K6,P,I,      ,3142,0012,1340,0055, ,00061,     ,     , ,   ,-310,   , , , , , ,0,N,S;
APPCH:040,I,I13, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1340,    ,+,00800,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I13, ,GREKO,K6,P,C,E   ,L,   ,CF,Y,LGA,K6,D, ,      ,0428,0057,0430,0040,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I13, ,GREKO,K6,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,2230,T010,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I22, ,YOMAN,K6,E,A,E  I, ,   ,IF, ,IURD,K6,P,I,      ,0441,0120,    ,    ,J,03000,01900,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I22, ,GREKO,K6,P,C,E  F, ,   ,CF, ,IURD,K6,P,I,      ,0441,0069,2240,0051,H,01900,01900,     , ,   ,-300,   ,LGA,K6,D, ,B,0,N,S;
APPCH:030,I,I22, ,RW22,K6,P,G,G  M, ,   ,CF, ,IURD,K6,P,I,      ,0441,0012,2240,0057, ,00064,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I22, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2240,    ,+,00430,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I22, ,PROUD,K6,E,A,E   , ,   ,CF, ,LGA,K6,D, ,      ,2250,0110,2250,0100,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,L,L31, ,QUENE,K6,P,C,E  I, ,   ,IF, ,IPZV,K6,P,I,      ,1359,0103,    ,    ,+,01700,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,L,L31, ,FABRY,K6,P,C,E  F, ,   ,CF, ,IPZV,K6,P,I,      ,1359,0058,3160,0045,+,01700,     ,     , ,   ,    ,   ,LGA,K6,D, ,A,0,N,S;
APPCH:030,L,L31, ,RW31,K6,P,G,G  M, ,   ,CF, ,IPZV,K6,P,I,      ,1376,0008,3160,0051, ,00062,     ,     , ,   ,-306,   , , , , , ,0,N,S;
APPCH:040,L,L31, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3160,    ,+,00430,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,L,L31, ,RINNG,K6,E,A,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,L,L31, ,CHNZO,K6,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,L,L31, ,JDAWG,K6,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:080,L,L31, ,YOMAN,K6,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,210,    ,   , , , , , ,0,N,S;
APPCH:090,L,L31, ,YOMAN,K6,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,0440,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,R04-Y,GGREG,GGREG,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,240,    ,   , , , , , ,A,J,S;
APPCH:020,A,R04-Y,GGREG,ZARID,K6,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R04-Y,GGREG,VADDR,K6,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:040,A,R04-Y,GGREG,JACIE,K6,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,A,R04-Y,GGREG,NECOL,K6,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,200,    ,   , , , , , ,A,J,S;
APPCH:060,A,R04-Y,GGREG,VARAZ,K6,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,200,    ,   , , , , , ,A,J,S;
APPCH:070,A,R04-Y,GGREG,BENNG,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R04-Y,VARAZ,VARAZ,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,200,    ,   , , , , , ,A,J,S;
APPCH:020,A,R04-Y,VARAZ,BENNG,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R04-Y, ,BENNG,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:015,R,R04-Y, ,RAHEL,K6,P,C,E S , ,010,TF, , , , , ,      ,    ,    ,0440,0060,+,01800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R04-Y, ,DNNIS,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0440,0011,+,01700,     ,     , ,   ,-314,   ,RW04,K6,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R04-Y, ,WARIN,K6,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0440,0032,+,00640,     ,     , ,   ,-314,   , , , , , ,A,J,S;
APPCH:030,R,R04-Y, ,RW04,K6,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0440,0017, ,00075,     ,     , ,   ,-314,   , , , , , ,A,J,S;
APPCH:040,R,R04-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0440,    ,+,00271,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R04-Y, ,GREKO,K6,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R04-Y, ,GREKO,K6,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,2230,0040,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R13-Y,APPLE,APPLE,K6,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,R,S;
APPCH:020,A,R13-Y,APPLE,LAYDE,K6,P,C,E  A, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,240,    ,   , , , , , ,B,R,S;
APPCH:030,A,R13-Y,APPLE,ZLNGR,K6,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,R,S;
APPCH:040,A,R13-Y,APPLE,DCITY,K6,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,R,S;
APPCH:050,A,R13-Y,APPLE,TOEBE,K6,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,210,    ,   , , , , , ,B,R,S;
APPCH:060,A,R13-Y,APPLE,YOMAN,K6,E,A,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,R,S;
APPCH:010,A,R13-Y,HAARP,HAARP,K6,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,R,S;
APPCH:020,A,R13-Y,HAARP,KESTY,K6,P,C,E  A, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,240,    ,   , , , , , ,B,R,S;
APPCH:030,A,R13-Y,HAARP,YOMAN,K6,E,A,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,R,S;
APPCH:010,R,R13-Y, ,YOMAN,K6,E,A,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,B,R,S;
APPCH:015,R,R13-Y, ,GREKO,K6,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,2240,0051,+,01900,     ,     , ,   ,    ,   , , , , , ,B,R,S;
APPCH:020,R,R13-Y, ,BROHR,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2620,0036,+,01700,     ,     , ,   ,-310,   ,RW13,K6,P,G, ,B,R,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,R,S;
APPCH:021,R,R13-Y, ,SNOZZ,K6,P,C,E   , ,302,TF, , , , , ,      ,    ,    ,2340,0021, ,     ,     ,     ,-,185,-310,   , , , , , ,B,R,S;
APPCH:022,R,R13-Y, ,RIKRS,K6,P,C,E   , ,302,TF, , , , , ,      ,    ,    ,1840,0015, ,     ,     ,     , ,   ,-310,   , , , , , ,B,R,S;
APPCH:030,R,R13-Y, ,RW13,K6,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1340,0014, ,00067,     ,     , ,   ,-310,   , , , , , ,B,R,S;
APPCH:040,R,R13-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1340,    ,+,00421,     ,     , ,   ,    ,   , , , , , ,B,R,S;
APPCH:050,R,R13-Y, ,PROUD,K6,E,A,EY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,210,    ,   , , , , , ,B,R,S;
APPCH:060,R,R13-Y, ,PROUD,K6,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,0450,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,B,R,S;
APPCH:010,A,R13-Z,CHNZO,CHNZO,K6,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,220,    ,   , , , , , ,B,J,S;
APPCH:020,A,R13-Z,CHNZO,RABBY,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,180,    ,   , , , , , ,B,J,S;
APPCH:010,A,R13-Z,MOISE,MOISE,K6,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R13-Z,MOISE,DHALP,K6,P,C,E  A, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R13-Z,MOISE,CHNZO,K6,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,220,    ,   , , , , , ,B,J,S;
APPCH:040,A,R13-Z,MOISE,RABBY,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,180,    ,   , , , , , ,B,J,S;
APPCH:010,R,R13-Z, ,RABBY,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,18000,-,180,    ,   , , , , , ,B,J,S;
APPCH:020,R,R13-Z, ,MEATZ,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1790,0025,+,01320,     ,     , ,   ,    ,   ,PRUZK,K6,P,C, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R13-Z, ,PRUZK,K6,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,1490,0031, ,00236,     ,     , ,   ,-329,   , , , , , ,B,J,S;
APPCH:040,R,R13-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1490,    ,+,00421,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R13-Z, ,CEPOG,K6,P,C,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,220,    ,   , , , , , ,B,J,S;
APPCH:060,R,R13-Z, ,CEPOG,K6,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0440,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R22-X,DONYB,DONYB,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R22-X,DONYB,DANPS,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R22-X,EYROD,EYROD,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R22-X,EYROD,DANPS,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R22-X,JOTRE,JOTRE,K6,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R22-X,JOTRE,DANPS,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R22-X, ,DANPS,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:015,R,R22-X, ,KUZZZ,K6,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,2340,0033,+,01500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R22-X, ,DAZOO,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2370,0014,+,01100,     ,     , ,   ,-300,   ,EESON,K6,P,C, ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R22-X, ,EESON,K6,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,2390,0033, ,00062,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R22-X, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2390,    ,+,00500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R22-X, ,PROUD,K6,E,A,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R22-X, ,PROUD,K6,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,0450,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R22-Y, ,FROGI,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R22-Y, ,GREKO,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2240,0063,+,01900,     ,     , ,   ,    ,   ,RW22,K6,P,G,A,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R22-Y, ,RW22,K6,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2240,0057, ,00064,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R22-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2240,    ,+,00262,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R22-Y, ,PROUD,K6,E,A,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R22-Y, ,PROUD,K6,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,0450,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R22-Z,HAARP,HAARP,K6,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,P,S;
APPCH:020,A,R22-Z,HAARP,CASLE,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,P,S;
APPCH:010,R,R22-Z, ,CASLE,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,P,S;
APPCH:020,R,R22-Z, ,KUZZZ,K6,P,C,E  F, ,802,TF, , , , , ,      ,    ,    ,2350,0053,+,01600,     ,     , ,   ,    ,   ,RW22,K6,P,G,B,A,P,S;
APPCH:023,R,R22-Z, ,PARGS,K6,P,C,E   , ,302,TF, , , , , ,      ,    ,    ,2490,0020, ,     ,     ,     , ,   ,-300,   , , , , , ,A,P,S;
APPCH:027,R,R22-Z, ,KYLIE,K6,P,C,E   ,L,302,RF, , , , , ,001730,    ,    ,    ,0008, ,     ,     ,     , ,   ,-300,   ,CFBNP,K6,P,C, ,A,P,S;
APPCH:030,R,R22-Z, ,RW22,K6,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2240,0020, ,00064,     ,     , ,   ,-300,   , , , , , ,A,P,S;
APPCH:040,R,R22-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2240,    ,+,00384,     ,     , ,   ,    ,   , , , , , ,A,P,S;
APPCH:050,R,R22-Z, ,PROUD,K6,E,A,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,P,S;
APPCH:060,R,R22-Z, ,PROUD,K6,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,0450,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,A,P,S;
APPCH:010,A,R31-X,GGREG,GGREG,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,18000,-,240,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31-X,GGREG,ZARID,K6,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R31-X,GGREG,VADDR,K6,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:040,A,R31-X,GGREG,JACIE,K6,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,A,R31-X,GGREG,NECOL,K6,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:060,A,R31-X,GGREG,VARAZ,K6,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:070,A,R31-X,GGREG,PACHU,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R31-X,VARAZ,VARAZ,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,200,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31-X,VARAZ,PACHU,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
