SID:030,6,SNIDR2,CAAGE,WEMAR,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,SNIDR2,CAAGE,FFSSH,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,SNIDR2,CAAGE,WHAEL,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,SNIDR2,CAAGE,CAAGE,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SNIDR2,FFSSH,SNIDR,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,6,SNIDR2,FFSSH,SEEDS,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,SNIDR2,FFSSH,WEMAR,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,SNIDR2,FFSSH,FFSSH,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SNIDR2,MOLLR,SNIDR,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,6,SNIDR2,MOLLR,SEEDS,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,SNIDR2,MOLLR,WEMAR,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,SNIDR2,MOLLR,FFSSH,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,SNIDR2,MOLLR,WHAEL,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,SNIDR2,MOLLR,BLUMS,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,6,SNIDR2,MOLLR,BALIO,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,6,SNIDR2,MOLLR,MOLLR,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SNIDR2,SEEDS,SNIDR,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,6,SNIDR2,SEEDS,SEEDS,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SNIDR2,WEMAR,SNIDR,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,6,SNIDR2,WEMAR,SEEDS,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,SNIDR2,WEMAR,WEMAR,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SNIDR2,WHAEL,SNIDR,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,6,SNIDR2,WHAEL,SEEDS,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,SNIDR2,WHAEL,WEMAR,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,SNIDR2,WHAEL,FFSSH,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,SNIDR2,WHAEL,WHAEL,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SNIDR2,WYLSN,SNIDR,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,6,SNIDR2,WYLSN,SEEDS,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,SNIDR2,WYLSN,WEMAR,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,SNIDR2,WYLSN,WHAEL,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,SNIDR2,WYLSN,WYLSN,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,TJANO2,RW13, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1280,    , ,     ,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,4,TJANO2,RW13,LVACA,K4,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,TJANO2,RW17, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1730,    , ,     ,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,4,TJANO2,RW17,LVACA,K4,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,TJANO2,RW31, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3080,    , ,     ,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,4,TJANO2,RW31,LVACA,K4,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,TJANO2,RW35, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3530,    , ,     ,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,4,TJANO2,RW35,LVACA,K4,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TJANO2, ,LVACA,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,5,TJANO2, ,TJANO,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,TJANO2,KAHAN,TJANO,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,6,TJANO2,KAHAN,TEEPY,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,TJANO2,KAHAN,KAHAN,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,TJANO2,ZANNI,TJANO,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,6,TJANO2,ZANNI,TEEPY,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,TJANO2,ZANNI,ZANNI,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,YODUH2,RW13, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1280,    , ,     ,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,4,YODUH2,RW13,SITHH,K4,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,YODUH2,RW17, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1730,    , ,     ,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,4,YODUH2,RW17,SITHH,K4,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,YODUH2,RW31, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3080,    , ,     ,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,4,YODUH2,RW31,SITHH,K4,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,YODUH2,RW35, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3530,    , ,     ,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,4,YODUH2,RW35,SITHH,K4,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,YODUH2, ,SITHH,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,5,YODUH2, ,YODUH,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,YODUH2,KLNGR,YODUH,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,6,YODUH2,KLNGR,KLNGR,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,YODUH2,PRTZY,YODUH,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KBAZ,K4,P,A, , , , ;
SID:020,6,YODUH2,PRTZY,GJACK,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,YODUH2,PRTZY,PRTZY,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,CRVZA2,BRENI,BRENI,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,CRVZA2,BRENI,EELIZ,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,CRVZA2,BRENI,BUGGI,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,CRVZA2,BRENI,CRVZA,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,17000,11000,     , ,250,    ,   , , , , , , , , ;
STAR:010,4,CRVZA2,EELIZ,EELIZ,K4,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,CRVZA2,EELIZ,BUGGI,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,CRVZA2,EELIZ,CRVZA,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,17000,11000,     , ,250,    ,   , , , , , , , , ;
STAR:010,4,CRVZA2,HFMAN,HFMAN,K4,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,CRVZA2,HFMAN,GYTON,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,CRVZA2,HFMAN,PECOZ,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,CRVZA2,HFMAN,CRVZA,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,17000,11000,     , ,250,    ,   , , , , , , , , ;
STAR:010,5,CRVZA2,ALL,CRVZA,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,17000,11000,18000, ,250,    ,   , , , , , , , , ;
STAR:020,5,CRVZA2,ALL,LLISA,K4,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,CRVZA2,ALL,LLISA,K4,E,A,EE  , ,   ,FM, ,LLA,K4,D, ,      ,2619,3249,3570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,DNKIN2,MOPPP,MOPPP,K4,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,DNKIN2,MOPPP,AIRBL,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,DNKIN2,TRVLL,TRVLL,K4,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,DNKIN2,TRVLL,AIRBL,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DNKIN2,ALL,AIRBL,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,DNKIN2,ALL,FOLLK,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,13000,09000,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,DNKIN2,ALL,DNKIN,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,DNKIN2,ALL,RESST,K4,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:050,5,DNKIN2,ALL,RESST,K4,E,A,EE  , ,   ,FM, ,PGO,K4,D, ,      ,2132,3652,1210,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,POPPO2,DILLO,DILLO,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL220,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,POPPO2,DILLO,POPPO,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,POPPO2,PPNUT,PPNUT,K4,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL220,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,POPPO2,PPNUT,POPPO,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,POPPO2,PRTZY,PRTZY,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,POPPO2,PRTZY,MUGSY,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,POPPO2,PRTZY,PPNUT,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,POPPO2,PRTZY,POPPO,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,POPPO2,TRVLL,TRVLL,K4,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,POPPO2,TRVLL,POPPO,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,POPPO2,ALL,POPPO,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,POPPO2,ALL,VIICH,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:030,5,POPPO2,ALL,GAYMS,K4,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,POPPO2,ALL,GAYMS,K4,E,A,EE  , ,   ,FM, ,PGO,K4,D, ,      ,2135,3550,1790,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,QERVO3,ANNGY,ANNGY,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,QERVO3,ANNGY,WEEED,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,QERVO3,ANNGY,WAILN,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,QERVO3,ANNGY,HOSAY,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,QERVO3,ANNGY,RODIO,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
